"","x"
"10471",302531
"10472",302530
"10473",302529
"10474",302528
"10475",302527
"10476",302526
"10477",302525
"10478",302524
"10479",302523
"10480",302522
"10481",302521
"10482",302308
"10483",302307
"10484",302306
"10485",302185
"10486",302184
"10487",302183
"10488",302182
"10489",302181
"10490",302180
"10491",302179
"10492",302177
"10493",302176
"10494",302175
"10495",302174
"10496",302173
"10497",302172
"10498",302171
"10499",302170
"10500",302169
"10501",302147
"10502",302145
"10503",302144
"10504",302143
"10505",302142
"10506",302141
"10507",302140
"10508",302139
"10509",301906
"10510",301891
"10511",301890
"10512",301889
"10513",301888
"10514",301887
"10515",301886
"10516",301885
"10517",301884
"10518",301883
"10519",301882
"10520",301781
"10521",301780
"10522",301779
"10523",301778
"10524",301777
"10525",301776
"10526",301738
"10527",301736
"10528",301735
"10529",301734
"10530",301715
"10531",301686
"10532",301685
"10533",301684
"10534",301579
"10535",301572
"10536",300235
"10537",300234
"10538",299916
"10539",299915
"10540",299914
"10541",299514
"10542",299513
"10543",299046
"10544",298921
"10545",298874
"10546",298873
"10547",298872
"10548",298871
"10549",298870
"10550",298852
"10551",298795
"10552",298794
"10553",298776
"10554",298448
"10555",298447
"10556",298445
"10557",298444
"10558",298442
"10559",298441
"10560",298440
"10561",298439
"10562",298438
"10563",298437
"10564",298436
"10565",298435
"10566",298434
"10567",298433
"10568",298432
"10569",298431
"10570",298430
"10571",298429
"10572",298428
"10573",298427
"10574",298426
"10575",298425
"10576",298424
"10577",298423
"10578",298422
"10579",298421
"10580",298419
"10581",298418
"10582",298417
"10583",298416
"10584",298415
"10585",298414
"10586",298413
"10587",298412
"10588",298411
"10589",298410
"10590",298409
"10591",298408
"10592",298407
"10593",298406
"10594",298405
"10595",298404
"10596",298403
"10597",298402
"10598",298399
"10599",298398
"10600",298397
"10601",298396
"10602",298394
"10603",298393
"10604",298392
"10605",298391
"10606",298390
"10607",298389
"10608",298387
"10609",298384
"10610",298382
"10611",298381
"10612",298380
"10613",298379
"10614",298378
"10615",298377
"10616",298376
"10617",298216
"10618",298189
"10619",298188
"10620",298072
"10621",298071
"10622",297874
"10623",297873
"10624",297872
"10625",297871
"10626",297870
"10627",297861
"10628",297722
"10629",297187
"10630",296986
"10631",296980
"10632",296884
"10633",296828
"10634",296825
"10635",296796
"10636",296392
"10637",295931
"10638",295930
"10639",295929
"10640",295928
"10641",295356
"10642",295355
"10643",295354
"10644",295353
"10645",295352
"10646",295351
"10647",295350
"10648",295349
"10649",295348
"10650",295347
"10651",295099
"10652",295009
"10653",295008
"10654",294730
"10655",294553
"10656",294091
"10657",294061
"10658",294059
"10659",294057
"10660",293790
"10661",293789
"10662",293606
"10663",293605
"10664",293314
"10665",293299
"10666",293274
"10667",293273
"10668",293272
"10669",293271
"10670",293270
"10671",293269
"10672",293268
"10673",293062
"10674",292919
"10675",292918
"10676",292917
"10677",292916
"10678",292915
"10679",292914
"10680",292913
"10681",292162
"10682",292106
"10683",292105
"10684",292104
"10685",292103
"10686",292102
"10687",292101
"10688",292036
"10689",292035
"10690",291904
"10691",291903
"10692",291902
"10693",291901
"10694",291900
"10695",291602
"10696",291505
"10697",291443
"10698",291442
"10699",291441
"10700",291440
"10701",291439
"10702",291438
"10703",291239
"10704",291112
"10705",290515
"10706",290494
"10707",290492
"10708",290491
"10709",290490
"10710",290489
"10711",290488
"10712",290487
"10713",290486
"10714",290415
"10715",290205
"10716",289511
"10717",289485
"10718",289483
"10719",289387
"10720",289386
"10721",289385
"10722",289384
"10723",289383
"10724",289382
"10725",289381
"10726",289380
"10727",289379
"10728",289237
"10729",289214
"10730",289213
"10731",289212
"10732",289211
"10733",289210
"10734",289155
"10735",289154
"10736",289119
"10737",288794
"10738",288768
"10739",288767
"10740",288650
"10741",288636
"10742",288560
"10743",288512
"10744",288511
"10745",288430
"10746",288429
"10747",288428
"10748",288378
"10749",288377
"10750",288376
"10751",288375
"10752",288357
"10753",288346
"10754",288345
"10755",288344
"10756",288123
"10757",287946
"10758",287945
"10759",287351
"10760",287350
"10761",287317
"10762",287316
"10763",287315
"10764",287314
"10765",287313
"10766",287207
"10767",287204
"10768",287202
"10769",287201
"10770",287200
"10771",287198
"10772",287197
"10773",287196
"10774",287195
"10775",287194
"10776",287193
"10777",287192
"10778",287191
"10779",287190
"10780",287189
"10781",287188
"10782",287096
"10783",287095
"10784",287094
"10785",287093
"10786",287092
"10787",287090
"10788",287089
"10789",287088
"10790",287087
"10791",287086
"10792",287059
"10793",287038
"10794",287037
"10795",287033
"10796",287032
"10797",287031
"10798",287030
"10799",287029
"10800",287028
"10801",287005
"10802",287002
"10803",286985
"10804",286984
"10805",286983
"10806",286982
"10807",286981
"10808",286973
"10809",286939
"10810",286938
"10811",286937
"10812",286874
"10813",286851
"10814",286825
"10815",286824
"10816",286823
"10817",286821
"10818",286692
"10819",286609
"10820",286365
"10821",286364
"10822",286362
"10823",286361
"10824",285793
"10825",285792
"10826",285781
"10827",285603
"10828",285564
"10829",285563
"10830",285562
"10831",285561
"10832",285560
"10833",285559
"10834",285558
"10835",285557
"10836",285556
"10837",285555
"10838",285554
"10839",285552
"10840",285551
"10841",285550
"10842",285549
"10843",285548
"10844",285547
"10845",285546
"10846",285545
"10847",285544
"10848",285543
"10849",285542
"10850",285541
"10851",285540
"10852",285539
"10853",285538
"10854",285537
"10855",285535
"10856",285534
"10857",285533
"10858",285531
"10859",285530
"10860",285529
"10861",285528
"10862",285527
"10863",285526
"10864",285523
"10865",285522
"10866",285521
"10867",285520
"10868",284827
"10869",284825
"10870",284824
"10871",284749
"10872",284748
"10873",284747
"10874",284746
"10875",284745
"10876",284744
"10877",284743
"10878",284742
"10879",284741
"10880",284740
"10881",284739
"10882",284738
"10883",284737
"10884",284713
"10885",284712
"10886",284711
"10887",284710
"10888",284709
"10889",284708
"10890",284707
"10891",284706
"10892",284705
"10893",284704
"10894",284703
"10895",284702
"10896",284701
"10897",284700
"10898",284699
"10899",284698
"10900",284697
"10901",284696
"10902",284695
"10903",284694
"10904",284693
"10905",284692
"10906",284307
"10907",284208
"10908",284207
"10909",283533
"10910",283139
"10911",282693
"10912",282560
"10913",282552
"10914",282551
"10915",282542
"10916",282541
"10917",282540
"10918",282539
"10919",282538
"10920",282537
"10921",282510
"10922",282506
"10923",282505
"10924",282504
"10925",282341
"10926",282340
"10927",282339
"10928",282338
"10929",281985
"10930",281299
"10931",281298
"10932",281297
"10933",281288
"10934",281265
"10935",281251
"10936",281250
"10937",281249
"10938",281248
"10939",281247
"10940",281246
"10941",281245
"10942",281244
"10943",280560
"10944",280559
"10945",280558
"10946",280557
"10947",279869
"10948",279868
"10949",279524
"10950",279523
"10951",279522
"10952",279521
"10953",279520
"10954",278931
"10955",278930
"10956",278929
"10957",278928
"10958",278720
"10959",277878
"10960",277877
"10961",277608
"10962",277414
"10963",277413
"10964",277412
"10965",277411
"10966",277410
"10967",277409
"10968",277408
"10969",277406
"10970",277405
"10971",277404
"10972",277403
"10973",277402
"10974",277401
"10975",277399
"10976",277398
"10977",277397
"10978",277396
"10979",277394
"10980",277393
"10981",277392
"10982",277391
"10983",277390
"10984",277389
"10985",277388
"10986",277387
"10987",277386
"10988",277385
"10989",277384
"10990",277383
"10991",277382
"10992",277381
"10993",277380
"10994",277379
"10995",277378
"10996",277373
"10997",277372
"10998",277371
"10999",277370
"11000",277369
"11001",277368
"11002",277367
"11003",277366
"11004",277365
"11005",277364
"11006",277363
"11007",277362
"11008",277361
"11009",277360
"11010",277359
"11011",277358
"11012",277357
"11013",277356
"11014",277355
"11015",277354
"11016",277353
"11017",277352
"11018",277351
"11019",277350
"11020",277349
"11021",277348
"11022",277347
"11023",277346
"11024",277345
"11025",277344
"11026",277342
"11027",277341
"11028",277340
"11029",277339
"11030",276989
"11031",276988
"11032",276987
"11033",276986
"11034",275932
"11035",275931
"11036",275726
"11037",275725
"11038",275724
"11039",275723
"11040",275722
"11041",275721
"11042",275720
"11043",275719
"11044",275283
"11045",275280
"11046",275257
"11047",275255
"11048",275254
"11049",275253
"11050",275252
"11051",275240
"11052",275076
"11053",275075
"11054",275026
"11055",275025
"11056",275021
"11057",274960
"11058",274596
"11059",274595
"11060",274461
"11061",274411
"11062",274410
"11063",274304
"11064",274303
"11065",274302
"11066",272063
"11067",271996
"11068",271831
"11069",271754
"11070",271255
"11071",271250
"11072",271249
"11073",271248
"11074",271247
"11075",271246
"11076",271245
"11077",271244
"11078",271243
"11079",271242
"11080",271241
"11081",271240
"11082",271239
"11083",271238
"11084",271237
"11085",271236
"11086",271222
"11087",271221
"11088",271219
"11089",271218
"11090",271217
"11091",271216
"11092",271215
"11093",271214
"11094",271213
"11095",271212
"11096",271211
"11097",271210
"11098",271209
"11099",271208
"11100",271207
"11101",271194
"11102",271193
"11103",271192
"11104",271191
"11105",271190
"11106",271172
"11107",271171
"11108",271169
"11109",271168
"11110",271166
"11111",271165
"11112",271164
"11113",271161
"11114",271160
"11115",270627
"11116",270626
"11117",270586
"11118",270575
"11119",270264
"11120",270263
"11121",270261
"11122",270260
"11123",270190
"11124",270188
"11125",270187
"11126",270122
"11127",270095
"11128",269957
"11129",269956
"11130",269955
"11131",269954
"11132",269953
"11133",269952
"11134",269943
"11135",269942
"11136",269941
"11137",269940
"11138",269926
"11139",269786
"11140",269772
"11141",269771
"11142",269770
"11143",269769
"11144",269768
"11145",269767
"11146",269766
"11147",269765
"11148",269764
"11149",269763
"11150",269762
"11151",269761
"11152",269760
"11153",269759
"11154",269758
"11155",269757
"11156",269756
"11157",269755
"11158",269754
"11159",269753
"11160",269686
"11161",269467
"11162",269466
"11163",269465
"11164",269464
"11165",269382
"11166",269381
"11167",269380
"11168",269379
"11169",269378
"11170",269377
"11171",269376
"11172",269375
"11173",269374
"11174",269030
"11175",268947
"11176",268946
"11177",268945
"11178",268944
"11179",268943
"11180",268942
"11181",268941
"11182",268885
"11183",268283
"11184",268278
"11185",268277
"11186",268155
"11187",268154
"11188",267757
"11189",267756
"11190",267755
"11191",267754
"11192",267262
"11193",267261
"11194",266712
"11195",266617
"11196",266160
"11197",265833
"11198",265832
"11199",265788
"11200",265787
"11201",265786
"11202",265785
"11203",265784
"11204",265730
"11205",265728
"11206",265727
"11207",265724
"11208",265723
"11209",265716
"11210",265715
"11211",265692
"11212",265691
"11213",265687
"11214",265686
"11215",265685
"11216",265684
"11217",265683
"11218",265052
"11219",264114
"11220",263788
"11221",263543
"11222",263542
"11223",263541
"11224",263540
"11225",263539
"11226",263538
"11227",263537
"11228",263536
"11229",263535
"11230",263534
"11231",263533
"11232",263532
"11233",263531
"11234",263530
"11235",263529
"11236",263528
"11237",263527
"11238",263526
"11239",263525
"11240",263524
"11241",263523
"11242",263522
"11243",263521
"11244",263520
"11245",263519
"11246",263518
"11247",263517
"11248",263516
"11249",263515
"11250",263383
"11251",263382
"11252",263381
"11253",263339
"11254",263338
"11255",263337
"11256",263044
"11257",263043
"11258",263042
"11259",263041
"11260",263040
"11261",263039
"11262",263038
"11263",263037
"11264",263036
"11265",263035
"11266",263034
"11267",263033
"11268",263032
"11269",263031
"11270",263015
"11271",263014
"11272",263013
"11273",263012
"11274",263011
"11275",262742
"11276",262454
"11277",262453
"11278",262130
"11279",261945
"11280",261808
"11281",261807
"11282",261806
"11283",261738
"11284",261601
"11285",261600
"11286",261349
"11287",260642
"11288",260595
"11289",260430
"11290",260262
"11291",259985
"11292",259920
"11293",259684
"11294",259683
"11295",259586
"11296",259585
"11297",259584
"11298",259583
"11299",259582
"11300",259581
"11301",259413
"11302",259352
"11303",259351
"11304",259350
"11305",259219
"11306",258519
"11307",258006
"11308",257833
"11309",257832
"11310",257831
"11311",257830
"11312",257701
"11313",257700
"11314",257699
"11315",257670
"11316",257669
"11317",257668
"11318",257667
"11319",257666
"11320",257596
"11321",257595
"11322",257594
"11323",257587
"11324",257586
"11325",257566
"11326",257565
"11327",257564
"11328",257563
"11329",257562
"11330",257561
"11331",257560
"11332",257559
"11333",257401
"11334",257400
"11335",257240
"11336",256853
"11337",256852
"11338",256851
"11339",256850
"11340",256849
"11341",256848
"11342",256847
"11343",256846
"11344",256845
"11345",256844
"11346",256843
"11347",256842
"11348",256841
"11349",256840
"11350",256839
"11351",256838
"11352",256750
"11353",256749
"11354",256748
"11355",256747
"11356",256746
"11357",256745
"11358",256744
"11359",256743
"11360",256740
"11361",256513
"11362",256512
"11363",256511
"11364",256510
"11365",256509
"11366",256508
"11367",256208
"11368",256207
"11369",256128
"11370",256125
"11371",255999
"11372",255998
"11373",255997
"11374",255996
"11375",255994
"11376",255993
"11377",255992
"11378",255978
"11379",255977
